Date;Recip_County;Recip_State;Series_Complete_Pop_Pct;;; 
11/02/2021;Norman County;MN;53,6;;;
11/02/2021;Lampasas County;TX;41,7;;;
11/02/2021;Cecil County;MD;52,1;;;
11/02/2021;Henry County;IN;48,1;;;
11/02/2021;Unknown County;LA;0;;;
11/02/2021;Hale County;AL;54,7;;;
11/02/2021;Laclede County;MO;33,8;;;
11/02/2021;Lehigh County;PA;66,4;;;
11/02/2021;Charleston County;SC;58,2;;;
11/02/2021;Montgomery County;GA;22,7;;;
11/02/2021;Washington County;KS;47,4;;;
11/02/2021;Kossuth County;IA;48,2;;;
11/02/2021;Columbia County;WI;60,4;;;
11/02/2021;Unknown County;UT;0;;;
11/02/2021;Sacramento County;CA;58,5;;;
11/02/2021;Cannon County;TN;28,5;;;
11/02/2021;Niobrara County;WY;27,6;;;
11/02/2021;St. Charles County;MO;55;;;
11/02/2021;Humboldt County;IA;45,4;;;
11/02/2021;Benton County;OR;68,7;;;
11/02/2021;Cumberland County;NC;56,7;;;
11/02/2021;Gladwin County;MI;44,7;;;
11/02/2021;Screven County;GA;36;;;
11/02/2021;Decatur County;KS;36,9;;;
11/02/2021;Gilliam County;OR;40;;;
11/02/2021;Wells County;ND;39,9;;;
11/02/2021;Chippewa County;MN;46,2;;;
11/02/2021;Mayaguez Municipio;PR;71,3;;;
11/02/2021;Daviess County;MO;29,2;;;
11/02/2021;Loup County;NE;27;;;
11/02/2021;Ontonagon County;MI;65,3;;;
11/02/2021;Starke County;IN;33,7;;;
11/02/2021;Levy County;FL;42,4;;;
11/02/2021;Windham County;CT;57,9;;;
11/02/2021;McIntosh County;ND;38,8;;;
11/02/2021;Fremont County;IA;47;;;
11/02/2021;Unknown County;DC;0;;;
11/02/2021;Hood County;TX;44;;;
11/02/2021;Santa Fe County;NM;72,5;;;
11/02/2021;Howell County;MO;29,7;;;
11/02/2021;Greer County;OK;33,1;;;
11/02/2021;Iron County;UT;39;;;
11/02/2021;Obion County;TN;35,9;;;
11/02/2021;McCormick County;SC;55,6;;;
11/02/2021;Coamo Municipio;PR;63,9;;;
11/02/2021;Clinton County;MO;42,7;;;
11/02/2021;Collingsworth County;TX;28,9;;;
11/02/2021;Sherman County;NE;36,8;;;
11/02/2021;Adams County;OH;30,8;;;
11/02/2021;Dallas County;MO;32,4;;;
11/02/2021;Dawson County;TX;30,3;;;
11/02/2021;Conway County;AR;48,7;;;
11/02/2021;Dent County;MO;28,6;;;
11/02/2021;Calvert County;MD;61,4;;;
11/02/2021;Drew County;AR;43,4;;;
11/02/2021;Potter County;SD;53,7;;;
11/02/2021;McPherson County;SD;12,6;;;
11/02/2021;Okmulgee County;OK;38,7;;;
11/02/2021;Teller County;CO;49,5;;;
11/02/2021;Campbell County;SD;61;;;
11/02/2021;Major County;OK;44,7;;;
11/02/2021;Gilpin County;CO;53,8;;;
11/02/2021;Jasper County;TX;32,8;;;
11/02/2021;Shannon County;MO;27,9;;;
11/02/2021;Lucas County;IA;42;;;
11/02/2021;Wayne County;IL;36,2;;;
11/02/2021;Richland Parish;LA;39;;;
11/02/2021;Lafayette County;MO;41,6;;;
11/02/2021;Rutland County;VT;62,3;;;
11/02/2021;McPherson County;NE;12,8;;;
11/02/2021;Pottawatomie County;KS;35,3;;;
11/02/2021;Sweet Grass County;MT;37,1;;;
11/02/2021;Bennington County;VT;38,2;;;
11/02/2021;Marion County;KS;43,9;;;
11/02/2021;Renville County;MN;47,9;;;
11/02/2021;Jefferson County;PA;45,7;;;
11/02/2021;Caldwell County;NC;42,6;;;
11/02/2021;Gulf County;FL;46,5;;;
11/02/2021;Cleveland County;AR;47,6;;;
11/02/2021;Johnson County;GA;15,7;;;
11/02/2021;Wilson County;KS;39,3;;;
11/02/2021;Lee County;AR;29,7;;;
11/02/2021;Philadelphia County;PA;56,5;;;
11/02/2021;Unknown County;VI;0;;;
11/02/2021;Park County;WY;41,4;;;
11/02/2021;Seminole County;GA;18,1;;;
11/02/2021;Stephenson County;IL;54,6;;;
11/02/2021;Dallas County;AR;51,7;;;
11/02/2021;Stanley County;SD;52,8;;;
11/02/2021;Franklin County;NC;45,3;;;
11/02/2021;Maverick County;TX;70,6;;;
11/02/2021;Lea County;NM;38,6;;;
11/02/2021;Pawnee County;OK;44,4;;;
11/02/2021;Outagamie County;WI;57,5;;;
11/02/2021;Chippewa County;WI;51,7;;;
11/02/2021;Benewah County;ID;43,7;;;
11/02/2021;Howard County;NE;39;;;
11/02/2021;Scurry County;TX;42,8;;;
11/02/2021;Spokane County;WA;54,6;;;
11/02/2021;Union County;IN;45,1;;;
11/02/2021;Louisa County;IA;47,7;;;
11/02/2021;Marion County;MS;40,7;;;
11/02/2021;Indian River County;FL;61,2;;;
11/02/2021;Lamar County;GA;14,4;;;
11/02/2021;Smith County;MS;30,3;;;
11/02/2021;Iowa County;IA;57,6;;;
11/02/2021;Marlboro County;SC;38,5;;;
11/02/2021;Forsyth County;NC;54,6;;;
11/02/2021;Blaine County;OK;42,2;;;
11/02/2021;Coos County;NH;57,6;;;
11/02/2021;Mason County;TX;43,5;;;
11/02/2021;Pike County;PA;52;;;
11/02/2021;Macomb County;MI;52,4;;;
11/02/2021;Box Butte County;NE;28,6;;;
11/02/2021;Hawkins County;TN;40;;;
11/02/2021;Chester County;PA;61,5;;;
11/02/2021;Fayette County;TN;49,4;;;
11/02/2021;San Juan County;UT;52,1;;;
11/02/2021;Haskell County;KS;34,8;;;
11/02/2021;Medina County;TX;49,7;;;
11/02/2021;Imperial County;CA;69,8;;;
11/02/2021;Fulton County;NY;48,9;;;
11/02/2021;O'Brien County;IA;46,9;;;
11/02/2021;Delaware County;NY;52,4;;;
11/02/2021;Hubbard County;MN;41,8;;;
11/02/2021;Park County;CO;43,6;;;
11/02/2021;St. Joseph County;IN;53,5;;;
11/02/2021;Franklin County;KY;54,4;;;
11/02/2021;Scott County;TN;32,7;;;
11/02/2021;Unknown County;VT;0;;;
11/02/2021;Orleans County;NY;50;;;
11/02/2021;Madison County;TX;35,9;;;
11/02/2021;Meigs County;OH;39,6;;;
11/02/2021;Union County;MS;35,8;;;
11/02/2021;Alpine County;CA;0;;;
11/02/2021;Carroll County;AR;42,1;;;
11/02/2021;Whiteside County;IL;53;;;
11/02/2021;Powell County;KY;47,1;;;
11/02/2021;Okfuskee County;OK;41,9;;;
11/02/2021;Stanislaus County;CA;50,3;;;
11/02/2021;Wilkes County;NC;42,1;;;
11/02/2021;Otero County;CO;43,1;;;
11/02/2021;Washington County;MN;60,4;;;
11/02/2021;Renville County;ND;33,1;;;
11/02/2021;Carroll County;OH;39,8;;;
11/02/2021;Nueces County;TX;51,1;;;
11/02/2021;Kendall County;IL;59,6;;;
11/02/2021;Lincoln County;KY;36,7;;;
11/02/2021;Fayette County;AL;31,2;;;
11/02/2021;Juneau County;WI;47,5;;;
11/02/2021;Carver County;MN;57,3;;;
11/02/2021;Neosho County;KS;24,1;;;
11/02/2021;Hancock County;GA;14,3;;;
11/02/2021;Moore County;TN;20;;;
11/02/2021;Atlantic County;NJ;58,5;;;
11/02/2021;Bossier Parish;LA;43,6;;;
11/02/2021;Rice County;MN;56,6;;;
11/02/2021;Ogle County;IL;51,6;;;
11/02/2021;Fayette County;KY;58,7;;;
11/02/2021;Hawaii County;HI;0;;;
11/02/2021;Phillips County;CO;46;;;
11/02/2021;Stutsman County;ND;47,7;;;
11/02/2021;Hamilton County;FL;32,8;;;
11/02/2021;Hillsdale County;MI;35,1;;;
11/02/2021;Unknown County;MI;0;;;
11/02/2021;Duplin County;NC;37,5;;;
11/02/2021;Jackson County;TX;40,1;;;
11/02/2021;Musselshell County;MT;31,3;;;
11/02/2021;Blue Earth County;MN;54;;;
11/02/2021;Franklin County;MS;43;;;
11/02/2021;Wetzel County;WV;10,7;;;
11/02/2021;Dade County;MO;40,5;;;
11/02/2021;Monroe County;TN;39,3;;;
11/02/2021;Rusk County;TX;33,8;;;
11/02/2021;Winkler County;TX;34,6;;;
11/02/2021;Lafayette County;WI;54,6;;;
11/02/2021;Kusilvak Census Area;AK;58,5;;;
11/02/2021;Metcalfe County;KY;35,9;;;
11/02/2021;Rusk County;WI;37,5;;;
11/02/2021;Carter County;OK;38,8;;;
11/02/2021;Baltimore city;MD;57;;;
11/02/2021;Kitsap County;WA;58,7;;;
11/02/2021;Randolph County;IL;46,8;;;
11/02/2021;Mercer County;IL;53;;;
11/02/2021;Alachua County;FL;60;;;
11/02/2021;White Pine County;NV;47,5;;;
11/02/2021;Pershing County;NV;32,6;;;
11/02/2021;Hamilton County;TX;47,5;;;
11/02/2021;Hughes County;SD;62,9;;;
11/02/2021;Tuolumne County;CA;53,4;;;
11/02/2021;Berks County;PA;55,9;;;
11/02/2021;Tulsa County;OK;54,6;;;
11/02/2021;Montgomery County;AL;46,1;;;
11/02/2021;Trumbull County;OH;49,7;;;
11/02/2021;Deschutes County;OR;62,3;;;
11/02/2021;Logan County;ND;30,9;;;
11/02/2021;Brown County;KS;54;;;
11/02/2021;Childress County;TX;43,6;;;
11/02/2021;Carolina Municipio;PR;72,4;;;
11/02/2021;Platte County;NE;41,5;;;
11/02/2021;Guthrie County;IA;54;;;
11/02/2021;Jackson County;AL;43,4;;;
11/02/2021;Cowlitz County;WA;53,4;;;
11/02/2021;Cortland County;NY;53,7;;;
11/02/2021;Brazos County;TX;46,4;;;
11/02/2021;Meade County;SD;49,3;;;
11/02/2021;Garfield County;WA;35,9;;;
11/02/2021;Sully County;SD;39,8;;;
11/02/2021;Crowley County;CO;19,6;;;
11/02/2021;Tolland County;CT;61,1;;;
11/02/2021;Elmore County;AL;38,8;;;
11/02/2021;Unknown County;AR;0;;;
11/02/2021;Lincoln County;KS;40,5;;;
11/02/2021;Sharp County;AR;35;;;
11/02/2021;Huntington County;IN;46,6;;;
11/02/2021;Etowah County;AL;36,9;;;
11/02/2021;Grant County;ND;20;;;
11/02/2021;Bamberg County;SC;45,9;;;
11/02/2021;Schoharie County;NY;51,7;;;
11/02/2021;Taliaferro County;GA;21,7;;;
11/02/2021;Kleberg County;TX;55,9;;;
11/02/2021;Polk County;OR;57,9;;;
11/02/2021;Chariton County;MO;34,6;;;
11/02/2021;Lamb County;TX;37,7;;;
11/02/2021;Hardin County;TN;36,7;;;
11/02/2021;Nye County;NV;41,6;;;
11/02/2021;Wheeler County;OR;52,4;;;
11/02/2021;Boone County;NE;46;;;
11/02/2021;Allen County;KS;40,4;;;
11/02/2021;Scott County;MS;44,9;;;
11/02/2021;Jerome County;ID;35,9;;;
11/02/2021;Umatilla County;OR;49,7;;;
11/02/2021;Davidson County;TN;57,4;;;
11/02/2021;District of Columbia;DC;59,7;;;
11/02/2021;Wayne County;PA;58,1;;;
11/02/2021;Manati Municipio;PR;71,4;;;
11/02/2021;Cuyahoga County;OH;57,6;;;
11/02/2021;Waushara County;WI;40,6;;;
11/02/2021;Crook County;OR;46,4;;;
11/02/2021;Carroll County;GA;23,2;;;
11/02/2021;Garfield County;NE;27,4;;;
11/02/2021;Escambia County;FL;48,4;;;
11/02/2021;Dawson County;NE;42,2;;;
11/02/2021;Morris County;NJ;70,1;;;
11/02/2021;Bradford County;PA;38,6;;;
11/02/2021;Livingston County;IL;46,2;;;
11/02/2021;Cape Girardeau County;MO;44,4;;;
11/02/2021;Ashe County;NC;47,2;;;
11/02/2021;Bulloch County;GA;26,4;;;
11/02/2021;Gregory County;SD;45,1;;;
11/02/2021;Wyoming County;NY;46,3;;;
11/02/2021;Unknown County;NC;0;;;
11/02/2021;Bowie County;TX;34,4;;;
11/02/2021;Lake County;SD;44;;;
11/02/2021;Kemper County;MS;40,2;;;
11/02/2021;Goliad County;TX;38,5;;;
11/02/2021;Morovis Municipio;PR;63,9;;;
11/02/2021;Gallatin County;IL;48,3;;;
11/02/2021;Oglethorpe County;GA;26,9;;;
11/02/2021;Wilcox County;AL;47;;;
11/02/2021;Garden County;NE;41,9;;;
11/02/2021;Yellowstone County;MT;46,5;;;
11/02/2021;Panola County;MS;41,5;;;
11/02/2021;Floyd County;GA;18,1;;;
11/02/2021;Fayette County;IL;32;;;
11/02/2021;Shasta County;CA;43,8;;;
11/02/2021;El Paso County;CO;55,2;;;
11/02/2021;Mississippi County;MO;39,8;;;
11/02/2021;Peach County;GA;14,9;;;
11/02/2021;Wayne County;IA;38,2;;;
11/02/2021;Marion County;KY;44,9;;;
11/02/2021;Douglas County;MN;51,3;;;
11/02/2021;Rock County;MN;47,4;;;
11/02/2021;Pepin County;WI;45,7;;;
11/02/2021;Caguas Municipio;PR;71,8;;;
11/02/2021;Camuy Municipio;PR;70,6;;;
11/02/2021;Sevier County;UT;37,2;;;
11/02/2021;Wyoming County;PA;56,8;;;
11/02/2021;Trinity County;CA;0;;;
11/02/2021;Elbert County;GA;19,8;;;
11/02/2021;Stephens County;OK;42,6;;;
11/02/2021;Swift County;MN;51;;;
11/02/2021;Navajo County;AZ;62,5;;;
11/02/2021;Southampton County;VA;35,4;;;
11/02/2021;Daggett County;UT;54,6;;;
11/02/2021;Cass County;MN;46,2;;;
11/02/2021;Phillips County;KS;40,1;;;
11/02/2021;Sussex County;NJ;56,7;;;
11/02/2021;Wirt County;WV;6,4;;;
11/02/2021;Bourbon County;KS;33,6;;;
11/02/2021;Davison County;SD;51,6;;;
11/02/2021;Delaware County;PA;65,8;;;
11/02/2021;Jersey County;IL;50,5;;;
11/02/2021;Storey County;NV;18,7;;;
11/02/2021;Clay County;MS;41,5;;;
11/02/2021;Chickasaw County;IA;50;;;
11/02/2021;Hamilton County;IN;64,7;;;
11/02/2021;Mecosta County;MI;38,4;;;
11/02/2021;Texas County;MO;29,7;;;
11/02/2021;McMullen County;TX;42,1;;;
11/02/2021;Hunt County;TX;37,8;;;
11/02/2021;Lake County;MT;51,5;;;
11/02/2021;Dawson County;MT;34,9;;;
11/02/2021;Tensas Parish;LA;57,1;;;
11/02/2021;Marinette County;WI;48,5;;;
11/02/2021;Shoshone County;ID;38,2;;;
11/02/2021;Delaware County;OH;66,2;;;
11/02/2021;Real County;TX;45,5;;;
11/02/2021;Elk County;KS;30,4;;;
11/02/2021;Lynn County;TX;34,8;;;
11/02/2021;Escambia County;AL;32,5;;;
11/02/2021;Wright County;MN;47,3;;;
11/02/2021;Coffey County;KS;48;;;
11/02/2021;Sumter County;FL;75,3;;;
11/02/2021;Warren County;IL;45,1;;;
11/02/2021;Newton County;AR;30,3;;;
11/02/2021;Alexander County;NC;40,4;;;
11/02/2021;Rowan County;KY;46,1;;;
11/02/2021;Holmes County;OH;16,6;;;
11/02/2021;Union County;OH;55;;;
11/02/2021;Ward County;TX;33,5;;;
11/02/2021;Gallatin County;MT;52,6;;;
11/02/2021;Muscogee County;GA;32,6;;;
11/02/2021;Galax city;VA;37;;;
11/02/2021;Young County;TX;37,5;;;
11/02/2021;Brooke County;WV;21,7;;;
11/02/2021;Delaware County;IA;49,2;;;
11/02/2021;McDowell County;WV;23,1;;;
11/02/2021;St. James Parish;LA;45,4;;;
11/02/2021;Muskegon County;MI;50,1;;;
11/02/2021;Gunnison County;CO;62,6;;;
11/02/2021;Bannock County;ID;42,1;;;
11/02/2021;Shawano County;WI;48,2;;;
11/02/2021;Christian County;MO;41,9;;;
11/02/2021;Hall County;GA;29,9;;;
11/02/2021;Lincoln Parish;LA;38,5;;;
11/02/2021;Grainger County;TN;44,8;;;
11/02/2021;East Baton Rouge Parish;LA;50,5;;;
11/02/2021;Love County;OK;37,9;;;
11/02/2021;Coles County;IL;41,4;;;
11/02/2021;King George County;VA;43,4;;;
11/02/2021;Perry County;MS;33,2;;;
11/02/2021;Franklin County;AL;39,3;;;
11/02/2021;Modoc County;CA;0;;;
11/02/2021;Pike County;MO;34,7;;;
11/02/2021;Charles County;MD;59,1;;;
11/02/2021;Madison County;AR;38,8;;;
11/02/2021;Unknown County;SD;0;;;
11/02/2021;Onslow County;NC;52,5;;;
11/02/2021;Cattaraugus County;NY;49,9;;;
11/02/2021;Camp County;TX;35,1;;;
11/02/2021;Humboldt County;NV;37,3;;;
11/02/2021;Manassas city;VA;46,7;;;
11/02/2021;Calhoun County;TX;46,6;;;
11/02/2021;Hughes County;OK;41,1;;;
11/02/2021;Menard County;TX;48,2;;;
11/02/2021;Lenoir County;NC;47,7;;;
11/02/2021;Webb County;TX;72,4;;;
11/02/2021;Unknown County;NV;0;;;
11/02/2021;Macon County;NC;53,9;;;
11/02/2021;Bernalillo County;NM;62,6;;;
11/02/2021;Richmond County;VA;39,1;;;
11/02/2021;McCone County;MT;16,7;;;
11/02/2021;Lake County;IL;67,6;;;
11/02/2021;Clinton County;IA;49,5;;;
11/02/2021;Union County;FL;32,9;;;
11/02/2021;Fremont County;CO;38,9;;;
11/02/2021;Henry County;IL;53,9;;;
11/02/2021;Monterey County;CA;60,5;;;
11/02/2021;Floyd County;IA;48,8;;;
11/02/2021;Oconee County;GA;27,7;;;
11/02/2021;Cook County;MN;72;;;
11/02/2021;Decatur County;IA;37,1;;;
11/02/2021;Missoula County;MT;58,7;;;
11/02/2021;Gonzales County;TX;45,3;;;
11/02/2021;Clark County;MO;27,7;;;
11/02/2021;Lyman County;SD;53;;;
11/02/2021;Providence County;RI;62,8;;;
11/02/2021;Anson County;NC;41;;;
11/02/2021;Hampton County;SC;57,8;;;
11/02/2021;Pipestone County;MN;48,7;;;
11/02/2021;Shelby County;TX;31,7;;;
11/02/2021;Lee County;KY;45,2;;;
11/02/2021;Warren County;NC;49,6;;;
11/02/2021;Unknown County;PW;0;;;
11/02/2021;Delta County;MI;57,7;;;
11/02/2021;Yazoo County;MS;44;;;
11/02/2021;Rockcastle County;KY;34,9;;;
11/02/2021;Spink County;SD;46,8;;;
11/02/2021;Prince William County;VA;63,7;;;
11/02/2021;Rutherford County;TN;46,9;;;
11/02/2021;Tillman County;OK;44,2;;;
11/02/2021;Putnam County;FL;36,5;;;
11/02/2021;Forsyth County;GA;22,9;;;
11/02/2021;Divide County;ND;37,8;;;
11/02/2021;Ellsworth County;KS;50;;;
11/02/2021;Big Horn County;MT;73,1;;;
11/02/2021;Arecibo Municipio;PR;99,9;;;
11/02/2021;Carteret County;NC;51,9;;;
11/02/2021;Vinton County;OH;35,8;;;
11/02/2021;Roberts County;SD;61;;;
11/02/2021;Scotts Bluff County;NE;36,4;;;
11/02/2021;Jackson Parish;LA;37,3;;;
11/02/2021;Hill County;TX;37,1;;;
11/02/2021;Harlan County;KY;42;;;
11/02/2021;Pittsylvania County;VA;39,1;;;
11/02/2021;Williamson County;IL;50,1;;;
11/02/2021;Lonoke County;AR;43;;;
11/02/2021;Logan County;CO;33,9;;;
11/02/2021;Brown County;OH;36,6;;;
11/02/2021;Clark County;IL;43,6;;;
11/02/2021;Wake County;NC;63,4;;;
11/02/2021;Johnson County;IA;65;;;
11/02/2021;Marshall County;IL;51,4;;;
11/02/2021;Moffat County;CO;38,3;;;
11/02/2021;Forest County;PA;68,6;;;
11/02/2021;Woodford County;IL;50,1;;;
11/02/2021;Putnam County;MO;30,4;;;
11/02/2021;Burleigh County;ND;42,7;;;
11/02/2021;Polk County;NE;37,8;;;
11/02/2021;Ward County;ND;40,9;;;
11/02/2021;Val Verde County;TX;57,4;;;
11/02/2021;Adair County;MO;41,3;;;
11/02/2021;Stillwater County;MT;38,6;;;
11/02/2021;Hanover County;VA;55,1;;;
11/02/2021;Santa Clara County;CA;75,8;;;
11/02/2021;Cooper County;MO;38,9;;;
11/02/2021;Berkeley County;SC;42,3;;;
11/02/2021;Barranquitas Municipio;PR;64,9;;;
11/02/2021;Rockwall County;TX;51,7;;;
11/02/2021;Caddo County;OK;57,2;;;
11/02/2021;Mingo County;WV;24,3;;;
11/02/2021;Foard County;TX;39,1;;;
11/02/2021;Loving County;TX;0;;;
11/02/2021;Cass County;NE;53,2;;;
11/02/2021;Thayer County;NE;42,9;;;
11/02/2021;Sandoval County;NM;63,8;;;
11/02/2021;Iowa County;WI;62,9;;;
11/02/2021;Seneca County;OH;44,3;;;
11/02/2021;Chase County;NE;29,5;;;
11/02/2021;Union County;TN;31,4;;;
11/02/2021;Granville County;NC;54,9;;;
11/02/2021;West Feliciana Parish;LA;82,1;;;
11/02/2021;Saline County;AR;44,2;;;
11/02/2021;Bayfield County;WI;74,9;;;
11/02/2021;Saline County;IL;43,6;;;
11/02/2021;Waldo County;ME;64;;;
11/02/2021;Hamilton County;IA;57,1;;;
11/02/2021;Black Hawk County;IA;54,6;;;
11/02/2021;Unknown County;NY;0;;;
11/02/2021;Perquimans County;NC;42,9;;;
11/02/2021;Fulton County;IN;37,1;;;
11/02/2021;Fauquier County;VA;54,2;;;
11/02/2021;McCurtain County;OK;32,1;;;
11/02/2021;Miami County;OH;42,8;;;
11/02/2021;Highlands County;FL;46,7;;;
11/02/2021;San Mateo County;CA;73,3;;;
11/02/2021;Penuelas Municipio;PR;71;;;
11/02/2021;Coke County;TX;34,3;;;
11/02/2021;Franklin County;IA;49,1;;;
11/02/2021;Baca County;CO;36,7;;;
11/02/2021;Moody County;SD;40,3;;;
11/02/2021;Charlotte County;FL;59,7;;;
11/02/2021;Windham County;VT;59,9;;;
11/02/2021;Choctaw County;OK;31,5;;;
11/02/2021;Knox County;IN;46,1;;;
11/02/2021;Maunabo Municipio;PR;66,9;;;
11/02/2021;Cherokee County;TX;34,8;;;
11/02/2021;Contra Costa County;CA;71,7;;;
11/02/2021;Gwinnett County;GA;31,2;;;
11/02/2021;Pointe Coupee Parish;LA;50,5;;;
11/02/2021;Coconino County;AZ;68,7;;;
11/02/2021;Barren County;KY;40,7;;;
11/02/2021;Russell County;KS;39,2;;;
11/02/2021;Greenwood County;KS;45,4;;;
11/02/2021;Pierce County;GA;24,8;;;
11/02/2021;Peoria County;IL;54,7;;;
11/02/2021;Ponce Municipio;PR;77,1;;;
11/02/2021;Emmet County;MI;68,1;;;
11/02/2021;Lapeer County;MI;43,4;;;
11/02/2021;Glacier County;MT;72,2;;;
11/02/2021;Frontier County;NE;24,4;;;
11/02/2021;Des Moines County;IA;46,5;;;
11/02/2021;Northampton County;NC;43,2;;;
11/02/2021;St. Croix County;WI;44,2;;;
11/02/2021;Mineral County;NV;50,7;;;
11/02/2021;Randolph County;WV;28,5;;;
11/02/2021;Allegheny County;PA;61,5;;;
11/02/2021;Crawford County;IA;49,2;;;
11/02/2021;Craig County;VA;31,8;;;
11/02/2021;Cabarrus County;NC;48,9;;;
11/02/2021;Switzerland County;IN;28,6;;;
11/02/2021;Lassen County;CA;33,1;;;
11/02/2021;Columbia County;AR;43;;;
11/02/2021;Johnson County;TN;33,9;;;
11/02/2021;Dodge County;WI;46,9;;;
11/02/2021;Hood River County;OR;75,4;;;
11/02/2021;York County;SC;42,6;;;
11/02/2021;Granite County;MT;33,9;;;
11/02/2021;Montgomery County;MS;50,8;;;
11/02/2021;Judith Basin County;MT;35,3;;;
11/02/2021;Monroe County;FL;70,3;;;
11/02/2021;Valley County;MT;40,7;;;
11/02/2021;Kosciusko County;IN;37,4;;;
11/02/2021;Ashley County;AR;45,3;;;
11/02/2021;Manistee County;MI;55,8;;;
11/02/2021;Lowndes County;MS;45,6;;;
11/02/2021;Warren County;VA;35,4;;;
11/02/2021;Williams County;ND;26,4;;;
11/02/2021;Orange County;VA;40,9;;;
11/02/2021;Walworth County;WI;48,6;;;
11/02/2021;Davidson County;NC;42,4;;;
11/02/2021;Davis County;IA;33,5;;;
11/02/2021;Knox County;OH;39,1;;;
11/02/2021;Heard County;GA;13,9;;;
11/02/2021;Custer County;MT;39,4;;;
11/02/2021;Dimmit County;TX;56,4;;;
11/02/2021;Harris County;TX;56,3;;;
11/02/2021;Wilkin County;MN;45,3;;;
11/02/2021;Lawrence County;SD;49,6;;;
11/02/2021;Aguada Municipio;PR;65,5;;;
11/02/2021;Webster County;MS;44,3;;;
11/02/2021;Arthur County;NE;17,5;;;
11/02/2021;Leavenworth County;KS;54,1;;;
11/02/2021;Fillmore County;NE;48,1;;;
11/02/2021;Rhea County;TN;38,7;;;
11/02/2021;Kankakee County;IL;45,6;;;
11/02/2021;Bienville Parish;LA;42,8;;;
11/02/2021;Fredericksburg city;VA;38;;;
11/02/2021;Walker County;AL;42,5;;;
11/02/2021;Madison County;KY;42,6;;;
11/02/2021;Breathitt County;KY;46,5;;;
11/02/2021;Huron County;OH;43;;;
11/02/2021;Allen County;KY;35,8;;;
11/02/2021;Somerset County;MD;45,1;;;
11/02/2021;Stark County;IL;47,7;;;
11/02/2021;Logan County;NE;19,5;;;
11/02/2021;Washington Parish;LA;37,5;;;
11/02/2021;Nassau County;NY;71,7;;;
11/02/2021;Coal County;OK;36;;;
11/02/2021;Lajas Municipio;PR;70,3;;;
11/02/2021;Buchanan County;IA;49,4;;;
11/02/2021;Grant County;MN;49,5;;;
11/02/2021;Pickett County;TN;40,4;;;
11/02/2021;Roscommon County;MI;52,6;;;
11/02/2021;Clark County;AR;44,6;;;
11/02/2021;Naranjito Municipio;PR;71,8;;;
11/02/2021;Clinton County;PA;40,2;;;
11/02/2021;Wheeler County;TX;37;;;
11/02/2021;Hardeman County;TX;42,7;;;
11/02/2021;Douglas County;IL;43,4;;;
11/02/2021;Saunders County;NE;47;;;
11/02/2021;Walker County;TX;43,1;;;
11/02/2021;Tazewell County;VA;38,4;;;
